	HEK25a51ko_1_wtHEK293_1	HEK25a51ko_1_wtHEK293_2	HEK25a51ko_1_wtHEK293_3	HEK25a51ko_2_wtHEK293_1	HEK25a51ko_2_wtHEK293_2	HEK25a51ko_2_wtHEK293_3	HEK25a51ko_3_wtHEK293_1	HEK25a51ko_3_wtHEK293_2	HEK25a51ko_3_wtHEK293_3
leuktrE4[e]	0.9609035691152136	0.9620236301296187	0.9666314599239748	0.9729593782593354	0.9708192852058848	0.9900389126447624	0.9628033295904685	0.9615571317380143	0.9732765051388403
leuktrF4[e]	0.8758119357190115	0.9012826275445874	0.8749273264269197	0.925779727774117	0.9588908910370406	0.9256909294210544	0.8526940721301884	0.873274151017702	0.853617141947144
lgnc[e]	0.9149630624616394	0.9050730625672944	0.9643002241761199	0.9449878128194732	0.9239920473274031	1.0056748832157145	0.9567998815542978	0.9416061819705674	1.019950798635014
limnen[e]	0.9989806413388675	1.0001570192815963	0.9990809363844821	1.0002910407819254	1.0013231009638475	1.0000906478948814	1.000075712940097	1.0007383649799797	0.9999461108770403
lipoate[e]	0.9989804655418824	1.0001564377552037	0.9990814528275274	1.000288764173957	1.0013225717939043	1.0000906628356168	1.0000763996989348	1.0007381965516455	0.9999484544687227
lneldc[e]	0.9501059660199516	0.9490597286200614	0.9498758154027624	0.9850577064373586	0.9829233895679822	0.9892709839195467	0.9812678753195889	0.9768350874994889	0.98249932480937
lnlc[e]	0.9680490916999268	0.9667252161609319	0.9666138712244335	0.9967504411186948	0.9865792641477207	0.9981402831940422	0.991073259470597	0.980473383364417	0.9927319134639847
lnlnca[e]	0.8269762882919318	0.8158908990772252	0.844223417441382	0.9589107106822927	0.9339072326251999	1.0000884344571885	0.9156834788895872	0.8929420907658654	0.9461160616675737
lnlncg[e]	0.852298989693444	0.8635090526827833	0.8913627818352573	0.9199491852109883	0.935756448104069	1.0054046062811854	0.9154581781053924	0.9226352985233055	0.975308830793547
lpchol_hs[e]	1.0234553547130756	1.036920691887504	1.0311164530191033	0.9994640798555013	1.0087219935994187	1.0072930947619283	1.0016431372240187	1.0115647270395884	1.0106956210913316
mag_hs[e]	1.0094124959074626	1.0173467225363722	0.9995511371524859	0.9940659688101608	1.0016553899735499	0.9820269632122328	1.0295079971220842	1.0366393374797527	1.0196946008223555
meoh[e]	0.9992494852724377	1.0079061254378694	0.9991336262565846	1.0068907878714561	1.0147607062189907	1.0059694907684527	1.0070039457083142	1.013527653936143	1.0058701256105522
mercplaccys[e]	0.996968398582988	1.000514254270239	0.9984710633112102	1.000556329230439	1.0025883452102302	1.0011989486102981	0.9997415655909982	1.0011796571656537	1.0004777335978878
mthgxl[e]	1.054809934913766	1.0626257512155517	1.051677479212684	1.0261233830400591	1.0339512506768824	1.021773190556213	1.0202726799835597	1.0272144347319563	1.0185491622492437
n2m2nmasn[e]	0.9827066247994135	0.9842618123706236	0.9832689103746698	0.9909935889904009	0.9926245458750361	0.9916219000827177	0.9889589840148235	0.9901435176811488	0.9895554462794623
nad[e]	1.034205961375437	1.0349094001033141	1.0242679311259177	1.0260200012981189	1.0248322592083738	1.0163131211680352	1.02256727898574	1.0211498006797872	1.012391906168961
nadp[e]	0.9989804655418824	1.0001564377552037	0.9990814528275274	1.000288764173957	1.0013225717939043	1.0000906628356168	1.0000763996989348	1.0007381965516455	0.9999484544687227
ncam[e]	1.0017775548453547	0.995693043878838	0.9948760225863306	1.0078357579231567	1.0001190355548988	1.000428216605952	1.0080932203999857	0.9999194234407688	0.9994687816669955
nifedipine[e]	0.9989831695436202	1.0001587097619307	0.9990810714667491	1.0002978891134557	1.0013231964100708	1.000090998321406	1.0000745601943373	1.000738751190986	0.9999400347314622
no[e]	1.0030285001347208	1.0181332335564477	1.0052421091884465	0.9946779184968741	0.9984137652849323	0.9947684667531232	1.0046024047691833	1.0081124455499124	1.0019075457085138
npthl[e]	0.9929493928357999	0.989749190109046	0.9937250504062265	0.9926163078037195	0.9893880548198732	0.9931358491258326	0.9958352067240174	0.9927051548568924	0.9963320319916447
nrpphr[e]	1.0441377930957747	1.0807955563311007	1.085439190909965	1.0190467796768605	1.0682679092902736	1.0716079121321058	1.0061495460852474	1.0506464783666434	1.0524884540081991
nrpphrsf[e]	0.9933529597601006	0.9873662061824012	0.9640461952088958	1.0107790509805668	1.0041880174207727	0.9746820085384538	0.9987252655303722	0.9957059483646838	0.9753034292568686
nrvnc[e]	0.8871968022399184	0.875435843461208	0.9209591036205182	0.9477825809222205	0.9245359261687872	0.9923725200045015	0.947697857014708	0.9267445355982257	0.992377086254329
o2s[e]	0.9961308715511517	0.9999505061025517	0.9971570052222083	1.0006658948014524	1.0036958065159494	1.001277878851318	1.0007483415468192	1.0032467299428276	1.0012213861790016
oagd3_hs[e]	0.9757669401392278	0.9631142500026733	0.9858699159859926	0.9590620468938793	0.9472689926104009	0.96880777272361	0.9830466447857856	0.9681817057503125	0.9936955836039304
oagt3_hs[e]	0.9994423387970569	0.9874466113549345	1.0157395418205557	0.976477388240882	0.9638523494142297	0.9925872170253103	0.9936902284946553	0.9798247486885759	1.0096467314998603
ocdca[e]	0.8725458981917892	0.9060959499124096	0.8874631412570073	0.9319278454179252	0.9590643199144648	0.9580311608158338	0.8861569560812912	0.9105711011428089	0.9083955588423952
ocdcea[e]	0.8560498688732654	0.901879889191203	0.8952490935982123	0.8757369018625809	0.9240329289227445	0.9461448211918967	0.861581478862602	0.899583282657663	0.913158037623154
octa[e]	0.9983490812144739	0.9972398557956836	0.9927962858412315	1.0153100423940533	1.0142592326369604	1.0099133099697863	1.016877605208948	1.0154854740297758	1.0116154987000694
omeprazole[e]	0.9989831695436202	1.0001587097619307	0.9990810714667491	1.0002978891134557	1.0013231964100708	1.000090998321406	1.0000745601943373	1.000738751190986	0.9999400347314622
onpthl[e]	0.9993944153468582	0.9997769563331621	1.0003314451565408	1.0019122184670746	1.0024228459347988	1.0024656527290736	1.0008529131656543	1.0002905417046741	1.0016823042285001
paf_hs[e]	0.9537026777843841	0.9860780244728565	0.9693190781672714	0.9735764069070011	1.0137166025159332	0.9876592728277384	0.9858693090550336	1.0186321417525905	1.0020919119228806
pchol_hs[e]	0.9932469295575811	0.9980917988691793	0.9944373127237368	0.9903687836143261	0.9971030120085245	0.9898843378148662	0.9938045318529248	0.9942189738978332	0.9933683818806628
pe_hs[e]	0.9990412065062015	1.0001996907345498	0.9985023166032303	1.0014956501963832	1.0033782405900677	1.0006609716710444	1.0019707062718153	1.00139566719744	1.001277191198725
peplys[e]	0.9976860462818015	0.9964132028712821	0.9976534567885885	0.9989242591235264	0.9976261441909278	0.9987038939719398	1.0000132045922703	0.9983607248745315	0.9998607729872341
perillyl[e]	0.995050029384896	0.9949291417604066	0.9960586379150823	0.9986543798073434	0.9957473725868766	0.9992079328120884	1.0001963481574714	0.9972494603148729	0.9996292050042855
pglyc_hs[e]	0.9218707529732773	0.9227963567561384	0.9200514729406583	0.9275585509584647	0.9289092689839784	0.9252621033428025	0.9274167672910223	0.9272186726539589	0.9252945631986056
pheacgln[e]	0.9999856304389181	1.0012634156832108	0.9996860716404082	0.9998487413854115	0.9996606712689541	0.9992847824101506	0.9995216088711936	0.9988419599656043	0.9990433069818248
phyQ[e]	0.9424167771238505	0.9912728209214398	0.9616114280693427	0.9096725365595558	0.9536060040305739	0.9264577940689535	0.9184722685277174	0.9628717967112511	0.9359447917775323
phyt[e]	0.9692007900599849	0.9818693518742578	0.9631286083730922	1.00366281278141	1.0191248655830005	1.0011975570258225	0.9821739305517152	0.9954099268600581	0.977612404947141
prgstrn[e]	1.008940067710581	0.9851296645965075	0.9764713182258924	1.009093777257684	0.9974122401252784	0.9950551045963141	1.003190340957214	0.9743045020494606	0.9642645969431706
pro_D[e]	0.9987909952225311	1.050726886345904	1.0203353952314087	0.9939663272658013	1.041710347514906	1.014744608024278	0.9848398265516906	1.029433202528302	1.0035594129262364
prostgd2[e]	0.800614862519152	0.8326652992467694	0.7881340000065278	0.8784810712072438	0.9344991886769627	0.8769547008277578	0.7534561494292935	0.7889564362401863	0.7528459792163386
prostge1[e]	0.8268036665506724	0.8786904539182386	0.8418941768089903	0.8963029900919932	0.9592932409050493	0.9103168804924171	0.8051585671186422	0.8537459287320897	0.8230717825418011
prostge2[e]	1.0587533319699587	1.099699979706477	1.01669786295673	1.0862190299734387	1.2047888442679153	1.0728452410164449	1.0628402252030098	1.1473599483893118	1.052745957411393
prostgf2[e]	0.8761884987793186	1.0813805479117025	0.8735293826573126	0.9584735264596169	1.2767140510092556	0.96778583322158	0.8755666354986511	1.132897758760407	0.8831852068477656
ps_hs[e]	1.0063934766353295	1.0121848329775895	1.0106521400747803	1.015783351133721	1.0217436324455802	1.0208985474906855	1.0102159624533023	1.011748346526641	1.014228043730839
ptdca[e]	0.9652088640600861	0.9718778881483873	0.9695686843422359	0.9885990601128228	0.9966214375365898	1.0013461495992129	0.9950857488459388	0.9990252221264079	1.001879354991119
rbt[e]	0.9946325385504743	1.0041164893569194	1.012225214735199	0.9986289313933013	1.0071706014692525	1.015684499950743	1.0230625842777499	1.030508044144021	1.0376743067569547
retfa[e]	0.9997598116093662	1.0082290847095867	1.011969963748296	1.0001690086390278	1.0076269738076908	1.0127235372517498	0.9837258685430496	0.9941437403698428	0.999836679041019
retinol[e]	0.9996747664804496	1.0027192340904367	1.002607589302594	1.000883129901995	1.0028018516953594	1.0036821198631072	0.9968909679685345	0.9994308539735659	1.0004671137138383
retinol_9_cis[e]	0.9983894392042624	1.0000682947077952	0.9988326743746294	0.9999560003348883	1.0009350232449896	1.0000971682743482	0.9989012602618847	0.9997597657093787	0.9991708353073895
retinol_cis_11[e]	0.9915023062901775	0.993522510340619	0.9856792804024994	0.9962744039873722	0.9964794524934991	0.9917235178765835	0.9908369150489342	0.9909127934936628	0.9881220079175733
retn[e]	1.1116812663399447	1.1563383155785782	1.1873321668368932	1.028945730225513	1.0667393427764915	1.094686817004715	1.0277209045461773	1.068258497698509	1.0989365520482632
retnglc[e]	1.017431261818852	1.0141487434659588	1.0163205800499229	1.0200013942411863	1.0158864078588408	1.0182078640069254	1.0195986003527862	1.0143134901205948	1.0167268328944203
Rtotal[e]	1.0479556074208862	1.0379545066516112	1.0562049938127007	1.0067534339684017	1.0025747874853084	1.0182267712038047	1.0032148838650778	1.0005141346986308	1.014776845996279
Rtotal2[e]	1.013776092122249	1.0156456751680671	1.0190412403779836	0.995139010131535	0.995733458668547	0.9993299661321379	0.9891484079713071	0.9897177133414458	0.9942941944647348
Rtotal3[e]	1.024122474428569	1.0323351273725605	1.0289450711135883	1.0192491925662894	1.030149699152481	1.0244619446067837	1.0277191541514363	1.0471453161594042	1.039654217034071
s2l2fn2m2masn[e]	0.9961103139062395	0.9958859929649768	0.9969944090327063	0.9898209895510323	0.988224419349857	0.9909815616358689	0.9931963654735799	0.9927684031823613	0.9947978113499721
s2l2n2m2masn[e]	1.005253253849789	1.0052050979398537	1.0111156809393251	1.003726153854966	1.002605586787744	1.0094866001066223	1.0085638905130478	1.0077608282034451	1.0144676699763053
sarcs[e]	0.9989804655418824	1.0001564377552037	0.9990814528275274	1.000288764173957	1.0013225717939043	1.0000906628356168	1.0000763996989348	1.0007381965516455	0.9999484544687227
sel[e]	0.9963817168487126	0.996474522793775	0.9861614358960875	0.9996406337245605	0.9922825110427869	0.990806405712094	0.994410361857455	0.9902453471566826	0.988043228265804
ser_D[e]	0.9686668307837893	0.9590752940555621	0.961848602855467	1.0312849443176055	1.0127482948866564	1.0212434229428895	1.036243859417288	1.015982044363328	1.0258455262882582
sl_L[e]	0.9987187280985795	0.9974799270156552	1.0021088976775077	0.9994859963364042	0.9921420645425119	1.002151379670327	0.9966834285835889	0.9892917216635877	0.9989160676890115
spc_hs[e]	1.0316469976778224	1.0391550586738914	1.0362061496942536	1.0403942926988319	1.0478640409248237	1.0447464602604692	0.9673900663590084	0.9732708109906663	0.9710140657191035
sph1p[e]	1.0164775043924899	1.00937169880192	1.0005651554639587	1.0186830677835539	1.0128519708333539	1.0033508704098	1.0261470879197594	1.017794525087424	1.0089476538641604
sphs1p[e]	0.947011282677552	0.9312045455166459	0.9325837585544594	0.9944529388375687	0.974743910651396	0.9772130101380526	0.994644016411286	0.9705414134106173	0.976250366386371
srtn[e]	0.9880417177781717	1.1252133652225411	1.2647898585248283	0.9493027183235615	1.0843980181479387	1.1151263581480018	0.9113479449930282	1.0049867795711216	1.0142886594356435
strdnc[e]	0.9601954334213216	0.9812849303727881	0.9894394145258095	0.9573935145100511	0.9838793780279073	1.0097482237309359	0.9760291629225417	0.9947639761739677	1.010726140309863
tag_hs[e]	1.0200636248363786	1.023883193883567	1.0016307374979503	1.030638623926818	1.0332291288936881	1.0098276390594139	1.0350358161842095	1.0389961997404675	1.014147919758272
tagat_D[e]	0.9989804655418824	1.0001564377552037	0.9990814528275274	1.000288764173957	1.0013225717939043	1.0000906628356168	1.0000763996989348	1.0007381965516455	0.9999484544687227
taxol[e]	0.9989811315687779	1.0001576517612651	0.9990806834961163	1.0002933711151576	1.0013235009060317	1.0000907351487038	1.0000751947153597	1.0007385876688086	0.9999439355177793
tchola[e]	0.9929595607692332	0.9122973466328738	0.9559521771236208	1.0390549109060896	0.9657979417608675	1.0077582601956445	1.0764561770657108	1.006169146731156	1.0454011051743772
tcynt[e]	0.9827525097867492	1.0080790093705227	0.9792820111082431	0.9837619901570482	1.016067263887857	0.9792751412925191	0.9846096141276934	1.0099624463497108	0.981434334187716
tdchola[e]	0.9440756392128938	0.8883867435288088	0.9208644035216815	0.9632422409686497	0.9112724122682416	0.9447609153283252	0.9922154979345558	0.937590938703834	0.9707118764123482
tethex3[e]	0.9395581403105855	0.927701415275679	0.9306530643474391	0.9935126610181454	0.9803448205345101	0.9876190305946886	0.9804305763587516	0.9650591816887663	0.972816404826634
tetpent3[e]	0.9480003237358321	0.9443943950735028	0.9454642672522953	0.989890049971187	0.9856064522574989	0.992202413468573	0.9838393203045527	0.9768664800755354	0.9827658698386093
tetpent6[e]	0.9466858774246015	0.9429961303075912	0.9441754845491027	0.9888436405457315	0.9844630754848073	0.9911917874467691	0.9828485177348399	0.9757658455401377	0.9817967749837054
tettet6[e]	0.9471851630791346	0.9436893198382038	0.9448141320849665	0.9890310404351498	0.9848592032378564	0.9915156581294506	0.98302587574866	0.9761728556537477	0.9821393497928191
thf[e]	0.9889210303430791	0.9925940083045584	1.0043566306052485	1.008129060054515	1.0075561152375891	1.0254683971046743	1.0057899084023405	1.0146597957845835	1.0245280789443545
thmmp[e]	0.9780890857801628	0.980702202579159	0.9820420983633108	1.0041499350808862	1.00648630142353	1.0096933665708525	0.9961965553248687	0.997943961418047	1.0011083693096547
thmtp[e]	0.9932032425304518	1.0110481251306627	1.0126592848558276	1.0202323892380243	1.0371807034774512	1.040084350324245	1.0104657128662364	1.0266914497295323	1.0302486655035257
thym[e]	0.7188050933945679	0.7038110747429139	0.7020809362508393	0.8635915712564098	0.8333447409958178	0.831970703903073	0.912941243021043	0.8780457115237594	0.8769268833271429
thyox_L[e]	1.053139054252339	1.009514599609187	1.0348111991492797	1.0848235891148095	1.0297042331781023	1.0638749706659443	1.0976352573518475	1.0594636544629226	1.0846474028808892
tmndnc[e]	0.8056094458958597	0.9531913078222433	0.9447820905153013	0.91551714370565	1.0067593403380615	1.0004910751311904	0.9213223895075977	1.0225086918887525	1.0171182018337537
tolbutamide[e]	0.9989831695436202	1.0001587097619307	0.9990810714667491	1.0002978891134557	1.0013231964100708	1.000090998321406	1.0000745601943373	1.000738751190986	0.9999400347314622
triodthy[e]	1.0676056000635112	1.0411359458941623	1.0460265377280986	1.1012242824347156	1.0654970827372348	1.0765004737384354	1.0907298663420177	1.0606143779717887	1.07488516507101
triodthysuf[e]	0.9881144960021649	0.9738151935853901	0.9805740694799392	0.9887928112213163	0.9742234065879102	0.9819329490703522	0.9942000425226006	0.981187542849756	0.9889364811272126
tststerone[e]	0.9947095899345845	0.9909877852647588	0.9930328649467824	0.9973097354144661	0.9939300107714165	0.9959694496207576	0.9987285282836657	0.9955136546087566	0.9974853860202199
tststeroneglc[e]	0.9986716998732019	0.9947113534468714	0.9979288040551243	0.9955662524011538	0.9913782242532303	0.9936486838532711	1.0015432129150104	0.99574739128289	1.0007417657150195
tststerones[e]	1.063863629982107	1.1395005490691523	1.092820579139152	1.0402010883313748	1.1071366373146865	1.06566404555178	1.017388217499441	1.074194993160405	1.037175680194172
tsul[e]	1.0468320153569517	1.0586033832850872	1.0361167595598952	1.0261068412959127	1.0337046211216523	1.015323774953444	1.034800865466411	1.0459845892042827	1.0301439330094246
ttdca[e]	1.0168846165218586	1.0142694866822184	1.043450944069609	0.9754328563995279	0.9706872879370251	0.9982326736238334	1.014952792231619	1.0077590335524462	1.041325037619354
txa2[e]	1.0043659271255716	0.9852223619137622	0.9746057203553776	0.9961051447168074	0.988957688675947	0.9778955568597717	1.0070816985692124	0.9974904614086653	0.9849806125850519
tymsf[e]	0.9601831626077966	0.947507260845777	0.9511573692625399	0.986485979386627	0.9716350264304978	0.9755166707519627	0.9722854005362256	0.960584999515893	0.9655926288609246
Tyr_ggn[e]	0.9824769844636498	1.012371359083689	0.9845526227007964	1.0026184703307268	1.1865013156751216	1.0131801837301002	0.9959881873265036	1.1158716327778553	1.0024584428623204
udp[e]	0.9872156078507855	0.9826395031026635	0.9820611479138084	0.9931583027456019	0.9881388182944296	0.9893164995154043	0.9921980320056967	0.9869830671764677	0.9877148404308859
ump[e]	0.9978908157154304	0.9995994958679646	0.9969700281912245	0.9985825689437805	0.9979112568910786	0.9980876792167017	1.005641636863069	1.0059425847048358	1.0043331134345486
urate[e]	0.9970236230641735	1.0016741644868277	0.9933376655995567	1.0102091623221503	1.0120302153815433	1.007511026531727	1.0054161948932416	1.007058556333855	1.0037904522187107
utp[e]	0.9822365275313027	0.9827176057571329	0.9809177680089304	0.9888466153194819	0.9901140092174108	0.9884226094223493	0.9888835004668759	0.9898055448297265	0.9879316670583035
vacc[e]	0.9521649424448734	0.98015298171026	0.977299257003261	0.9500908789377993	0.9857922973000305	0.9955748651054702	0.9713362652630452	0.9981488152831454	1.0014749196042865
vitd2[e]	1.0627476538504093	1.0158484216329249	1.0618513913488488	1.0398613990351095	0.9984922501510249	1.0387477134532812	1.0700610376617559	1.0212547714972506	1.0688930816377935
vitd3[e]	0.9503006888540935	0.9593019972386423	0.9734293343043903	0.9402655627180394	0.9475688777834589	0.9621392476905686	0.9474657675135337	0.9559549585750117	0.9700414136070606
whddca[e]	0.9834465857814723	0.9916984235322398	0.9918133595979584	0.9833302638073679	0.9929737481548072	0.9973164526019165	0.9908962011186032	0.9980829044235611	0.9997320296754668
whhdca[e]	0.9146779013360382	0.9216741090819658	0.9073982269957033	0.9540179142428366	0.9624230890646635	0.9489659172446668	0.9456657509592585	0.9525007392643425	0.9380768576671549
whtststerone[e]	0.9933615138662109	0.9894345996790297	0.9925888482881219	0.995797922473251	0.9900503285711875	0.995849693098893	0.9982735347232503	0.992731859423645	0.9972240302556131
whttdca[e]	0.9966788083844655	0.9972038132177563	0.9969879403252897	1.0001311673134121	0.9990172823927065	1.0006494316941625	1.0007805392999611	0.999296124751265	1.0003670443457924
xolest_hs[e]	1.0151374091216487	1.003124206986568	1.0326179321597926	1.0255178714028963	1.011335942055549	1.0449523489521817	0.9892808771229945	0.9760335940488346	1.0062506495165826
xolest2_hs[e]	0.9957604612964578	0.9769426877031592	0.9693809060159406	1.0264992119365821	1.0188272715092122	1.008807780014079	1.025377867553911	1.0159380369672726	1.0048590746377093
xoltri24[e]	0.8545426323206975	1.0494133339063063	0.8702600183020017	0.9347103322096195	1.1669586062715471	0.954613376311012	0.8498441613714827	1.03732413748761	0.8633571711212537
xoltri25[e]	1.0021320391276438	1.0072400776963515	1.0024453876571113	1.0025955814544267	1.0068334648603885	1.00261903153479	1.0060680847082826	1.0102843085575304	1.0053968478516868
xoltri27[e]	0.9378609692077025	1.0391225849069232	0.9446756226713293	0.9803316075822012	1.0788145436225713	0.9870652389564175	0.9482131391281146	1.0497270530198588	0.9541180567222476
xylt[e]	1.003594781874628	1.017269263684774	1.0231890534185393	0.9929048268288159	1.0050554924237216	1.0119300357015741	0.9965897945924599	1.0082867005178244	1.0146650539171231
yvite[e]	0.9989804655418824	1.0001564377552037	0.9990814528275274	1.000288764173957	1.0013225717939043	1.0000906628356168	1.0000763996989348	1.0007381965516455	0.9999484544687227
f1a[g]	1.0326040831018066	1.0217750608388925	1.0270867235427714	0.9920655432931447	0.9823317859252758	0.9865405008500695	0.9933808194576307	0.9832923226065369	0.9879543757593282
f1a[l]	1.0199526577398235	1.013081656778866	1.01799729330482	0.9938809018408427	0.9881959757644263	0.9916479990070644	0.9954893860606924	0.9894660896841605	0.9933888638900714
fuc1p_L[c]	0.9915521166636898	1.0099715358118637	1.0086381861468747	0.9469895553802952	0.9779529483630256	0.9844168436490904	0.9700727914824628	0.9902037038594358	0.9913262258320245
gdpfuc[c]	0.9857179746236616	0.9771816928887648	0.9860718853374705	1.0106229887703888	1.0095997210235992	1.020296155782497	0.9963666330083467	0.9883653957052966	0.998459424000556
gdp[g]	1.0532536936014578	1.045991345968571	1.0461999324829263	1.0738896403095703	1.0776837113661535	1.0750091156118229	1.0489714996634287	1.0444520747301989	1.0440147233383936
gdpfuc[g]	0.95550404072857	0.9584287058982865	0.9891644287212283	0.9964125275844389	0.9986201444832556	1.0328506859956652	0.9926084263815796	0.9957106892613614	1.0289546955578792
n2m2masn[g]	0.9985720962926329	1.0179978045190896	1.001483638820267	0.9949785801067776	1.0141936049827407	0.9985090161393202	0.9979772465236342	1.016106024180267	1.0006452461416404
fn2m2masn[g]	1.0010997528097298	1.011993243445155	1.0044688325026787	0.9958770639837484	1.0054522195442335	0.999548265267068	1.0031784698782107	1.0126711404840665	1.0066478816474158
ACP[c]	0.8918372626919977	0.9149343339511716	0.9075552392434338	0.9552490330159983	0.9937599117738347	0.977940557291632	0.9740674544643159	1.022938696857377	0.9969441902153885
ddcaACP[c]	0.9755541097442011	0.9900745404825293	0.9923432235371256	0.9700708992185658	0.9895739522094783	0.9975700792572182	0.9871070836128818	1.0049222720334656	1.0065953155874363
ddca[c]	1.0437122739054134	1.011083165775569	1.0177181951409242	1.0504863625556724	1.009478781985817	1.0041723206827031	1.0426501595949793	1.0074927049058942	1.014922923547132
ttdca[c]	1.0001046396346964	1.0016472041496127	1.0084346650944422	0.9973763845702274	0.9982460641198037	1.008912069068063	1.0096459794511252	1.007545131699152	1.0196047034682463
myrsACP[c]	0.9965191471784046	0.9987476527743029	1.0003894493223138	0.9974766277719346	0.9996636998005238	1.0034431259150325	1.0029202732280704	1.0068143224687658	1.0075808718655228
tdeACP[c]	0.967309730938344	0.9853169016939568	0.9870559990447162	0.9621493325753417	0.98635432578003	0.995073739913433	0.9811089335772734	1.00288504738281	1.0044034944378448
ttdcea[c]	1.0242186088004348	0.9962251483408586	0.9967806550631538	1.0425703117255918	1.007407055936949	0.9974619863371448	1.02959724240489	0.999372332071568	1.000743144172831
hdca[c]	0.9574140234385414	0.9744236007093652	0.9704236576888868	0.9759838822582946	0.9933400351913455	0.9971111028779801	0.9787538581657533	0.9925496878739895	0.9940970470698621
palmACP[c]	0.8514327583371679	0.8797857675133742	0.8710643988943614	0.9331684618641967	0.9769396825717948	0.9675098546018543	0.9529144379257807	0.9975779050226411	0.9798054316676403
hdcea[c]	1.059873474027121	1.0390503101995454	0.9908780203581556	1.1491792639403753	1.0983621801607155	1.0235216818051998	1.08796349758478	1.0550447679749722	1.0060611148609149
hdeACP[c]	0.9820184221628969	0.990757451143457	0.9964426887555076	0.979342441798839	0.9913577855115507	1.0029476629510379	0.9922778200986161	1.0041196217415511	1.009038655795462
ocdca[c]	0.9607043063550814	0.9679417262943635	0.9664316228585753	0.9880589384028946	0.9919759952075637	0.9998627990260179	0.9834783346878551	0.9845699167275545	0.9915439724657975
ocdcaACP[c]	0.9979022094345952	0.9987331754819954	1.0008042316844719	1.0024559829877373	1.0039210569630106	1.0075273648137253	1.006606734407226	1.0108983855680025	1.0111000042121643
ocdcea[c]	0.9673890861969593	0.9791282107857529	0.984459541030156	0.9789551212106509	0.9898250658059676	1.0094793675457592	0.9762289360619065	0.9839444783718657	0.9993757709072191
octeACP[c]	0.9847868512294993	0.9923503040969197	1.002074947537429	0.9738920723433097	0.9855285230325171	1.001689081955405	0.9914746871439071	1.0027395895877662	1.0121846871471554
lnlc[c]	1.0350539786459285	1.0243927672214792	0.9784802700508398	1.1241212737095236	1.0906009111079533	1.024690047961144	1.0692416874798827	1.0489420247631682	1.0036587141728728
lnlcACP[c]	0.9943617059749088	0.9958210984976258	0.9962048781521786	0.9944190685107389	0.995036923755729	0.9978161291121197	1.0030601745794643	1.0060943626277972	1.0062975519982276
lneldc[c]	0.9803579040135121	1.0035554237196702	0.9984777966027355	0.9744432166979212	0.9951777329807538	0.9983505007866238	0.9897243462879707	1.008357055067576	1.0092550860869873
lneldcACP[c]	0.9671282621022861	0.9672971424796597	0.9705165035007236	0.9857899233445645	0.9867577293654659	0.9927906123023352	0.9886051149987523	0.9904705503692423	0.9933679195090062
ocdcyaACP[c]	0.997581216881414	0.9993289127751067	1.001618975220975	0.9958714812250071	0.9977587987289638	1.000873796244808	1.0016023167766042	1.0057667363256817	1.006017342932759
ocdcya[c]	0.9985730599087369	0.9999354593882007	0.9999989239066756	0.9986684977954606	0.9999560624409726	1.0003463160176371	1.0007629662732893	1.0027420877814364	1.0022757938810765
ptdca[c]	0.971748306307919	1.0074672567437146	1.0055272385633789	0.9445957637477165	0.9834470931390062	0.9922948437008902	0.9701516806022819	1.0026247844947656	1.0061290897080257
ptdcacoa[c]	1.0070781488413199	1.0308949321316003	1.046412835427805	0.9273133581022891	0.9426936790771357	0.9764131226697419	0.973701809200566	0.9902380897480906	1.011383985851198
hpdca[c]	0.9680002982821805	1.0058096333564719	1.001271971869963	0.9485609857588532	0.9893703110343168	0.995351857488234	0.9726804871367971	1.0073234140337302	1.0080510884036806
hpdcacoa[c]	1.0045333574909325	1.0313770601305465	1.0449317518632977	0.9260149880327646	0.9443454007874378	0.9756601313076978	0.9729857147074502	0.9925464323483069	1.0114895626799134
vacc[c]	1.047122107649713	1.032787983642015	1.0287559500737262	1.04715408283455	1.0233473088676188	1.010238174455885	1.041407359413151	1.0229342797398409	1.0204622665286915
lnlncg[c]	0.990297590695207	0.9773368454379044	0.9400602732775717	1.0525505465082128	1.0273617271758475	0.9773685780551761	1.0155356880337312	0.9975864899154665	0.9636057109753055
lnlnca[c]	0.936566484591449	0.9572299436475493	0.9669090384133925	0.9716823722829253	0.9852705334063534	1.0160822290641065	0.9726597271070324	0.9850737568572204	1.0085382277389496
strdnc[c]	0.9824977794838458	1.0093767269627576	1.0064222171284514	0.9753376591026003	1.0001966639366446	1.010037038899148	0.9928407671286471	1.0149072212934944	1.0197370142415485
pristcoa[c]	1.0248680909904628	1.0348957559982603	1.0776419729319593	0.9601601643583227	0.9721556882549754	1.0087363389489925	1.0084713007205806	1.015593172522303	1.0594229518335097
tmndnc[c]	0.9452216286576468	1.0067455651139274	0.9995361765940518	0.9609871092284956	1.006325560844078	1.0063512202480056	0.9766231443716435	1.022763227615791	1.0208150543156
phyt[c]	0.9649021513915664	0.984751624870331	1.0204003398225052	0.9166569735295553	0.9410260004024791	0.97446706798543	0.9774117811736147	0.9989003044887795	1.0382774340185834
phytcoa[c]	1.0423653263403942	1.0556134057337587	1.0985854634915337	0.9513184491801924	0.9635459844063512	1.0031047311336156	1.0231370423525448	1.0320778239145065	1.079808003980485
